pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
hd 6434 b,,123.95,21.998,0.17,HD 6434,0.79,,5835.0,42.358,16.1663441,-39.4904909,2003.0,Radial Velocity,,G
hd 65216 b,,400.45,572.4,0.0,HD 65216,1.0,0.886644,5623.44,35.1205,118.4209646,-63.6466892,2003.0,Radial Velocity,,G
hd 65216 c,,645.1949,5370.0,0.17,HD 65216,0.874,,5612.0,35.1205,118.4209646,-63.6466892,2013.0,Radial Velocity,,G
hd 66428 c,,8581.366989,39000.0,0.32,HD 66428,1.050575,1.169119,5647.6,53.2817,120.8691654,-1.1636019,2021.0,Radial Velocity,,G
hd 68402 b,,2510.8444153,1150.0,0.225,HD 68402,1.12,,5950.0,78.4293,121.3474609,-74.4100732,2016.0,Radial Velocity,,G5 IV/V
hd 68988 c,,4767.426105,16000.0,0.45,HD 68988,1.171665,1.255733,5883.41,60.8447,124.5935429,61.4608518,2021.0,Radial Velocity,,G
hd 69830 b,,10.26585755,8.66945,0.112,HD 69830,0.889787,0.886947,5420.58,12.5591,124.6010091,-12.6364246,2006.0,Radial Velocity,,G
hd 69830 c,,11.65,31.6131,0.052,HD 69830,,,5423.0,12.5591,124.6010091,-12.6364246,2006.0,Radial Velocity,,G
hd 69830 d,,14.07979843,200.61,0.1,HD 69830,0.889787,0.886947,5420.58,12.5591,124.6010091,-12.6364246,2006.0,Radial Velocity,,G
hd 70573 b,,1900.0,851.8,0.4,HD 70573,1.0,,5737.0,59.182,125.7079153,1.8591088,2007.0,Radial Velocity,,G1-1.5 V
hd 70642 b,,626.0,2068.0,0.034,HD 70642,1.05,,5706.0,29.276,125.3661079,-39.7044432,2003.0,Radial Velocity,,G
hd 7199 b,,85.8141,615.0,0.19,HD 7199,0.77,0.97,5371.0,36.1531,17.6979344,-66.1886947,2011.0,Radial Velocity,,G
hd 72659 b,,1001.12,3383.0,0.271,HD 72659,1.068,,5920.0,51.8949,128.5128072,-1.5686323,2002.0,Radial Velocity,,G0 V
hd 73256 c,,5085.254512,2690.0,0.16,HD 73256,1.0,,,36.708,129.0949961,-30.0373339,2023.0,Radial Velocity,,G8 IV
hd 73526 b,,978.9164,188.3,0.19,HD 73526,1.14,1.53,5601.0,97.2396,129.318331,-41.3184231,2002.0,Radial Velocity,,G
hd 73534 b,,321.0083,1721.0,0.0,HD 73534,1.16,2.58,4917.0,83.3321,129.8153421,12.9599703,2008.0,Radial Velocity,,G5
hd 74156 c,,2431.38731355,2448.6,0.3691,HD 74156,1.15133,1.510576,5951.71,57.603,130.6047813,4.5772338,2003.0,Radial Velocity,,G
hd 74698 b,,23.0,15.017,0.1,HD 74698,1.039,1.333,5783.0,52.0648,130.0744755,-71.8768726,2023.0,Radial Velocity,,G5 V
hd 74698 c,,126.0,3449.0,0.2,HD 74698,1.039,1.333,5783.0,52.0648,130.0744755,-71.8768726,2023.0,Radial Velocity,,G5 V
hd 75302 b,,1716.2733978,4356.0,0.39,HD 75302,1.06,,,30.3288,132.3015641,3.4850141,2023.0,Radial Velocity,,G5 V
hd 75784 c,,1430.235,3878.0,0.266,HD 75784,1.26,3.4,4867.0,85.4321,133.0992289,13.2330548,2018.0,Radial Velocity,,G5
hd 76700 b,,74.05439,3.97097,0.095,HD 76700,1.13,,5668.0,60.8831,133.4782248,-66.8004747,2002.0,Radial Velocity,,G
hd 77338 b,,15.9,5.7361,0.09,HD 77338,0.93,0.88,5370.0,45.935,135.3022475,-25.5282343,2012.0,Radial Velocity,,G
hd 79181 b,,203.41018048,273.1,0.259,HD 79181,1.28,11.06,4862.0,103.335,137.9944736,-19.7474341,2021.0,Radial Velocity,,G8 III
hd 79498 b,,425.9,1966.1,0.59,HD 79498,1.06,,5740.0,48.9489,138.7885794,23.3748792,2011.0,Radial Velocity,,G5
hd 80653 b,1.613,5.6,0.719573,,HD 80653,1.18,1.22,,109.86,140.3390845,14.3678691,2020.0,Transit,,G2
hd 80869 b,,1802.08706769,1711.0,0.871,HD 80869,1.08,,5837.0,85.3951,140.7912931,33.9048294,2021.0,Radial Velocity,,G5
hd 81040 b,,2301.07766668,1002.7,0.525,HD 81040,0.99,,,34.4341,140.9455027,20.3646078,2005.0,Radial Velocity,,G2/G3
hd 82943 b,,534.25,441.47,0.162,HD 82943,1.08,1.1826,5935.0,27.5902,143.7114034,-12.1302976,2003.0,Radial Velocity,,G
hd 82943 c,,622.603,220.078,0.3663,HD 82943,1.08,1.1826,5935.0,27.5902,143.7114034,-12.1302976,2003.0,Radial Velocity,,G
hd 83443 b,,127.127,2.985625,0.008,HD 83443,0.95,1.00468,5429.0,40.8991,144.2994103,-43.272721,2002.0,Radial Velocity,,G
hd 8535 b,,216.1244,1313.0,0.15,HD 8535,1.13,1.19,6136.0,55.4401,20.9054804,-41.2701007,2010.0,Radial Velocity,,G0 V
hd 85426 c,,10.3,35.73,0.06,TOI-1774,0.991,1.1303,5746.0,53.974,148.1619305,35.111008,2026.0,Radial Velocity,640.0,G
hd 86226 b,,146.20106722,1609.5,0.0389,HD 86226,1.08,1.03,6007.0,45.683,149.1235154,-24.0991859,2009.0,Radial Velocity,,G2 V
hd 86226 c,,,3.9846654,0.075,HD 86226,1.019,1.053,5863.0,45.683,149.1235154,-24.0991859,2020.0,Transit,,G1 V
hd 86728 b,,9.43,31.1515,0.067,HD 86728,0.967,1.237,5610.0,14.9202,150.250054,31.9218216,2025.0,Radial Velocity,,G
hd 87646 b,,3941.092,13.481,0.05,HD 87646,1.12,1.55,5770.0,73.58352,151.6695435,17.8949795,2016.0,Radial Velocity,,G
hd 88133 b,,95.03117,3.41587,0.133,HD 88133,0.94,2.03023,5392.0,73.6123,152.5319349,18.1857284,2004.0,Radial Velocity,,G
hd 88986 b,2.49,17.2,146.05,0.24,HD 88986,1.25,1.543,5861.0,33.2673,154.1166869,28.6820708,2023.0,Radial Velocity,460.0,G2 V
hd 89307 b,,659.152,2199.0,0.25,HD 89307,1.05,1.01,5906.0,32.0104,154.5874958,12.6209392,2009.0,Radial Velocity,,G
hd 89345 b,6.97249322,,11.81417261526,,HD 89345,,1.78598,5609.0,132.345,154.6710977,10.1288464,2018.0,Transit,1039.22,G
hd 90156 b,,11.7914339,49.609,0.16,HD 90156,0.855954,0.920286,5629.62,21.9496,155.9801144,-29.645103,2009.0,Radial Velocity,,G
hd 9174 b,,352.7913,1179.0,0.12,HD 9174,1.03,1.67,5577.0,81.4893,22.5043352,-19.6052945,2016.0,Radial Velocity,,G8 IV
hd 92788 b,,1179.1493,325.81,0.33,HD 92788,1.15,1.11,5738.0,34.6538,160.7021351,-2.1847173,2000.0,Radial Velocity,,G
hd 92788 c,,893.09782367,8360.0,0.355,HD 92788,1.07575,1.161955,5702.25,34.6538,160.7021351,-2.1847173,2019.0,Radial Velocity,,G
hd 93385 b,,4.2,7.3426,0.295,HD 93385,1.04,,5977.0,43.3475,161.5627065,-41.464604,2021.0,Radial Velocity,,G2/G3 V
hd 93385 c,,7.1,13.18,0.2,HD 93385,1.04,,5977.0,43.3475,161.5627065,-41.464604,2021.0,Radial Velocity,,G2/G3 V
hd 93385 d,,8.7,45.85,0.09,HD 93385,1.04,,5977.0,43.3475,161.5627065,-41.464604,2021.0,Radial Velocity,,G2/G3 V
hd 93963 a b,1.35,7.8,1.0391353,,HD 93963 A,1.109,1.043,5987.0,82.3432,162.7766969,25.641065,2022.0,Transit,2042.0,G0 V
hd 93963 a c,2.99324,,3.6451549,,HD 93963 A,,1.05,5922.0,82.3432,162.7766969,25.641065,2022.0,Transit,1143.0,G
hd 9446 b,,222.472,30.052,0.2,HD 9446,1.0,1.0,5793.0,50.3503,23.3350424,29.2649187,2009.0,Radial Velocity,,G5 V
hd 9446 c,,578.426,192.9,0.06,HD 9446,1.0,1.0,5793.0,50.3503,23.3350424,29.2649187,2009.0,Radial Velocity,,G5 V
hd 94771 b,,169.0,2164.0,0.39,HD 94771,1.2,1.903,5631.0,57.7807,163.9746776,-35.1145225,2023.0,Radial Velocity,,G3/G5 V
hd 95872 b,,1188.6842,4375.0,0.06,HD 95872,0.7,0.84,5312.0,72.2195,165.8658796,-22.0943303,2015.0,Radial Velocity,,G
hd 96167 b,,225.6593,498.1,0.681,HD 96167,1.27,1.94,5733.0,85.3006,166.3125657,-10.291345,2009.0,Radial Velocity,,G5
hd 96700 b,,8.9,8.1245,0.138,HD 96700,0.89,,5845.0,25.4111,166.9742616,-30.1751383,2021.0,Radial Velocity,,G0 V
hd 96700 c,,3.5,19.88,0.293,HD 96700,0.89,,5845.0,25.4111,166.9742616,-30.1751383,2021.0,Radial Velocity,,G0 V
hd 96700 d,,12.7,103.5,0.27,HD 96700,0.89,,5845.0,25.4111,166.9742616,-30.1751383,2021.0,Radial Velocity,,G0 V
hd 98649 b,,2161.2,4951.0,0.85,HD 98649,1.0,1.0,5759.0,42.1727,170.2147665,-23.2181063,2012.0,Radial Velocity,,G4 V
hd 99109 b,,150.65066492,441.0,0.06,HD 99109,0.969168,0.986304,5323.91,54.7901,171.0715576,-1.529761,2005.0,Radial Velocity,,G
hip 109384 b,,495.8148,499.48,0.549,HIP 109384,0.78,,5180.0,58.9582,332.408972,71.313956,2016.0,Radial Velocity,,G5
hip 109600 b,,851.7844,232.08,0.163,HIP 109600,0.87,,5530.0,66.3361,333.027079,29.0662082,2016.0,Radial Velocity,,G5
hip 14810 b,,1074.2654,6.67386,0.14,HIP 14810,0.81,1.04,5520.0,50.48,47.809275,21.0971302,2005.0,Radial Velocity,,G
hip 14810 c,,416.3573,147.747,0.1566,HIP 14810,1.01,1.07,5544.0,50.48,47.809275,21.0971302,2006.0,Radial Velocity,,G5
hip 14810 d,,187.5197,981.8,0.185,HIP 14810,1.01,1.07,5544.0,50.48,47.809275,21.0971302,2009.0,Radial Velocity,,G5
hip 63242 b,,2917.56,124.6,0.23,HIP 63242,1.54,,4830.0,156.456,194.3824825,-65.6463263,2013.0,Radial Velocity,,G8
hip 67522 b,10.178,,6.959471,0.0,HIP 67522,,,5675.0,127.28,207.526001,-40.8358961,2020.0,Transit,,G
hip 67522 c,7.93595834,,14.334892,0.077,HIP 67522,1.22,1.38,5675.0,127.28,207.526001,-40.8358961,2024.0,Transit,917.0,G
hip 8152 b,2.53625843,8.9,10.751014,0.0,HIP 8152,0.9373,0.9603,5618.0,101.694,26.2092533,-18.4013844,2023.0,Transit,794.96,G
hip 8152 c,2.48,9.4,19.6053,0.28,HIP 8152,0.91,0.95,5530.0,101.694,26.2092533,-18.4013844,2023.0,Transit,699.0,G
hip 91258 b,,339.428,5.0505,0.024,HIP 91258,0.95,1.0,5519.0,45.8846,279.2211173,61.7015065,2013.0,Radial Velocity,,G5 V
hip 94235 b,3.0,379.0,7.713057,0.32,HIP 94235,1.094,1.08,5991.0,58.5146,287.7411441,-60.2726358,2022.0,Transit,1060.0,G V
hip 9618 b,3.82838127,8.3,20.772858,0.0,HIP 9618,0.942,0.9593,5649.0,67.5478,30.9050061,21.2813274,2023.0,Transit,640.88,G
hip 9618 c,3.28372,,52.56370562152,,HIP 9618,,0.97,5625.56,67.5478,30.9050061,21.2813274,2023.0,Transit,542.0,G
hn peg b,11.7768,6991.57,,,HN Peg,,,,18.1186,326.1315705,14.7714524,2006.0,Imaging,,G0 V
hr 5183 b,,1004.33776612,43000.0,0.886,HR 5183,1.099514,1.555268,5833.8,31.4607,206.7357992,6.3498994,2019.0,Radial Velocity,,G
k2-10 b,4.37,,19.3037,,K2-10,0.92,1.08,5581.0,272.36,172.1216476,1.6906217,2015.0,Transit,,G
k2-11 b,7.55,,39.93767,,K2-11,1.35,5.15,5433.0,329.309,169.0418328,1.9866832,2015.0,Transit,734.0,G
k2-111 b,2.09,,5.35161,,K2-111,,1.17,5788.0,200.394,59.8903081,21.2985263,2017.0,Transit,,G
k2-111 c,,11.08,15.6805,0.071,K2-111,0.84,1.25,5775.0,200.394,59.8903081,21.2985263,2020.0,Radial Velocity,,G
k2-113 b,,,5.8176015,,K2-113,1.007,1.047,5627.0,635.722,19.4493823,6.8688469,2017.0,Transit,,G
k2-115 b,12.06,,20.272615,,K2-115,0.95,0.88,5657.0,413.591,126.5535002,12.281851,2017.0,Transit,619.0,G
k2-12 b,2.14,,8.2824161,,K2-12,,0.92,5615.0,326.381,173.1919022,2.2446794,2015.0,Transit,,G
k2-13 b,2.29,,40.062771,,K2-13,,0.88,5508.0,342.394,170.1554763,2.5027534,2015.0,Transit,,G
k2-138 b,,2.54,,0.02,K2-138,0.891,0.834,5354.7,202.585,348.9490311,-10.8497391,2017.0,Transit,,G
k2-138 c,2.299,6.31,3.56004,0.045,K2-138,0.935,0.863,5356.3,202.585,348.9490311,-10.8497391,2017.0,Transit,,G
k2-138 d,2.39,7.92,5.40479,0.043,K2-138,0.935,0.863,5356.3,202.585,348.9490311,-10.8497391,2017.0,Transit,,G
k2-138 e,,14.11,8.261334,0.014,K2-138,0.891,0.834,5354.7,202.585,348.9490311,-10.8497391,2017.0,Transit,,G
k2-138 g,3.18,,41.96645,,K2-138,0.916,0.839,5283.0,202.585,348.9490311,-10.8497391,2021.0,Transit,445.0,G8 V
k2-139 b,9.11,,28.380619,,K2-139,0.96,0.88,5370.0,153.856,289.066707,-17.9107147,2017.0,Transit,524.0,G
k2-140 b,12.273855,323.86877,6.5693,0.12,K2-140,1.005,0.987,5654.0,347.917,188.1373172,-9.6076115,2017.0,Transit,1114.0,G5
k2-15 b,2.84,,11.8097,,K2-15,0.81,0.78,5314.0,493.992,178.1105741,4.2546649,2015.0,Transit,,G
k2-157 b,0.935,1.14,0.3652575,,K2-157,0.89,0.86,5334.0,298.373,183.7514959,-5.7820178,2018.0,Transit,2432.0,G9 V
k2-157 c,,30.8,25.942,0.2,K2-157,0.89,0.86,5334.0,298.373,183.7514959,-5.7820178,2025.0,Radial Velocity,587.0,G9 V
k2-157 d,,23.3,66.5,0.5,K2-157,0.89,0.86,5334.0,298.373,183.7514959,-5.7820178,2025.0,Radial Velocity,429.1,G9 V
k2-158 b,2.63456976,,10.062106,,K2-158,0.932757,0.892097,5489.0,197.299,179.9397081,-5.7216879,2018.0,Transit,,G
k2-158 c,1.28,,5.90279,,K2-158,0.92,0.95,5503.0,197.299,179.9397081,-5.7216879,2018.0,Transit,948.0,G
k2-159 b,2.20753881,,12.421078,,K2-159,0.8857,0.829915,5419.0,170.998,180.5408896,-3.5809053,2018.0,Transit,,G
k2-160 b,3.17824034,,3.705871,,K2-160,0.982829,0.913754,5649.0,315.363,184.0545174,-3.5530888,2018.0,Transit,,G
k2-164 b,1.81,,17.355681,,K2-164,,1.06,5894.0,375.67,171.933659,-0.0628488,2018.0,Transit,,G
k2-166 b,1.82322896,,8.527219,,K2-166,1.072665,1.196219,5922.0,476.882,185.1880932,2.2823788,2018.0,Transit,,G
k2-168 b,1.86,,15.8523,,K2-168,0.877,0.83,5502.7,243.935,333.1100738,-16.3418863,2018.0,Transit,766.35,G
k2-169 b,1.27328671,,6.380803,,K2-169,0.986144,0.919053,5548.0,235.867,337.0442461,-14.5993376,2018.0,Transit,,G
k2-170 b,1.41817537,,7.576544,,K2-170,0.963657,0.981614,5748.0,392.872,335.4506923,-14.5933554,2018.0,Transit,,G
k2-172 b,1.8,,14.317001,,K2-172,,0.86,5449.0,249.742,335.3081368,-12.5569819,2018.0,Transit,,G
k2-173 b,1.60826194,,5.868699,,K2-173,0.881538,0.843154,5580.0,228.641,60.3752402,15.6251296,2018.0,Transit,,G
k2-175 b,2.03803688,,9.525988,,K2-175,1.094693,1.420038,5909.0,247.266,52.5035514,17.5841081,2018.0,Transit,,G
k2-176 b,1.49090097,,5.329439,,K2-176,0.938545,0.86416,5428.0,247.302,58.2691796,17.9069486,2018.0,Transit,,G
k2-181 b,2.69,,6.8941,,K2-181,0.96,1.06,5528.0,360.911,127.5541103,10.9101444,2018.0,Transit,949.0,G
k2-183 b,1.1,,0.469285,,K2-183,,0.87,5482.0,329.041,125.007177,14.0194586,2018.0,Transit,,G
k2-183 c,,,10.7930529,,K2-183,0.95,0.968558,5436.47,329.041,125.007177,14.0194586,2018.0,Transit,,G
k2-185 b,1.31284773,,10.616646,,K2-185,0.976219,0.914349,5722.0,268.357,130.2596625,14.6902225,2018.0,Transit,,G
k2-185 c,2.39,,52.713494,,K2-185,0.96,0.94,5788.0,268.357,130.2596625,14.6902225,2018.0,Transit,477.0,G
k2-186 b,3.17207779,,41.474219,,K2-186,1.018617,0.98083,5784.0,330.739,135.3350487,18.8252879,2018.0,Transit,,G
k2-187 b,1.2,,0.77401,,K2-187,,0.83,5438.0,330.916,132.5235618,23.1924709,2018.0,Transit,,G
k2-187 c,1.70058746,,2.871788,,K2-187,0.966999,0.894913,5477.0,330.916,132.5235618,23.1924709,2018.0,Transit,,G
k2-187 d,,,7.15,,K2-187,0.93,0.92027,5374.67,330.916,132.5235618,23.1924709,2018.0,Transit,,G
k2-188 b,1.35,,1.742169,,K2-188,1.06,1.19,5977.0,446.821,129.8137008,23.3574367,2018.0,Transit,1692.0,G
k2-188 c,2.70889,,7.8092052,,K2-188,,1.22,5906.9,446.821,129.8137008,23.3574367,2018.0,Transit,1085.0,G
k2-189 b,1.52,,2.588309,,K2-189,0.94,0.87,5519.0,242.113,203.6214411,-15.0365158,2018.0,Transit,1197.0,G
k2-189 c,2.5,,6.679195,,K2-189,0.94,0.87,5519.0,242.113,203.6214411,-15.0365158,2018.0,Transit,872.0,G
k2-19 b,7.46,,7.9194979,,K2-19,,0.84,5368.0,289.827,174.9602543,0.603596,2015.0,Transit,,G
k2-19 d,1.14,,2.50856,,K2-19,0.93,0.86,5430.0,289.827,174.9602543,0.603596,2016.0,Transit,1252.0,G9 V
k2-190 b,1.35673729,,10.098858,,K2-190,0.904597,0.912206,5631.0,160.679,205.3630485,-13.1608686,2018.0,Transit,,G
k2-190 c,1.09308317,,21.574023,,K2-190,0.904597,0.912206,5631.0,160.679,205.3630485,-13.1608686,2018.0,Transit,,G
k2-193 b,4.01454158,,14.787207,,K2-193,0.9943,0.95685,5623.0,411.923,205.2371043,-11.0093342,2018.0,Transit,,G
k2-194 b,3.64229858,,39.721386,,K2-194,1.110086,1.281115,5979.0,629.51,204.6089755,-8.9271609,2018.0,Transit,,G
k2-195 c,2.57581891,,28.482786,,K2-195,0.963364,0.906367,5712.0,315.014,199.8315191,-8.5095364,2018.0,Transit,,G
k2-201 c,3.28568401,,22.779878,,K2-201,0.956055,0.878161,5507.0,197.932,293.5607117,-23.1312775,2018.0,Transit,,G
k2-202 b,2.30165603,,3.405164,,K2-202,0.971461,0.910685,5491.0,300.397,283.2643203,-22.4070553,2018.0,Transit,,G
k2-205 b,1.99552771,,26.672263,,K2-205,0.951027,1.077574,5890.0,405.301,15.2175909,0.425966,2018.0,Transit,,G
k2-207 b,2.60585269,,12.48749,,K2-207,0.941851,0.928158,5522.0,363.064,11.6996481,0.6406182,2018.0,Transit,,G
k2-210 b,0.81864346,,0.570233,,K2-210,0.911717,0.85179,5396.0,176.51,17.6412694,1.5784137,2018.0,Transit,,G
k2-213 b,1.51398464,,8.13087,,K2-213,1.069596,1.20424,5794.0,389.702,13.1403998,3.5077702,2018.0,Transit,,G
k2-214 b,2.51,,8.59656,,K2-214,1.03,1.236,5875.0,300.64,14.8759777,4.2277722,2018.0,Transit,1001.0,G
k2-215 b,2.12381238,,8.269648,,K2-215,0.999987,0.974398,5704.0,403.964,18.4700795,6.1238647,2018.0,Transit,,G
k2-219 d,2.57634456,,11.137278,,K2-219,1.021545,1.189232,5753.0,325.4,12.8452963,8.8675474,2018.0,Transit,,G
k2-220 b,2.21473364,,13.682511,,K2-220,0.959636,0.929546,5599.0,233.514,12.7700071,9.5167694,2018.0,Transit,,G
k2-223 b,0.90973766,,0.50557,,K2-223,1.067005,1.013236,5859.0,198.604,185.306183,-10.2820915,2018.0,Transit,,G
k2-223 c,1.5,,4.562546,,K2-223,,1.0,5859.0,198.604,185.306183,-10.2820915,2018.0,Transit,,G
k2-224 b,1.56,,4.47904,,K2-224,0.91,0.84,5620.0,275.255,189.7041426,-10.0605942,2018.0,Transit,1002.0,G
k2-225 b,2.66099554,,15.871455,,K2-225,1.114596,1.209303,5733.0,357.778,186.5410958,-9.6248232,2018.0,Transit,,G
k2-226 b,1.54,,3.27108,,K2-226,0.88,0.91,5424.0,211.265,183.6456643,-9.5626286,2018.0,Transit,1120.0,G
k2-227 b,1.66551298,,13.621832,,K2-227,0.950811,0.890666,5673.0,187.234,190.9484237,-8.4784159,2018.0,Transit,,G
k2-229 b,1.14,,0.58426,,K2-229,0.87,0.79,5315.0,102.564,186.8729195,-6.7218474,2018.0,Transit,1818.0,G
k2-232 b,12.77,,11.1684037,,K2-232,,1.22,5981.0,130.72,73.7667927,18.654323,2018.0,Transit,1171.0,G
k2-238 b,14.5717,273.3338,3.20466,0.0,K2-238,1.19,1.59,5630.0,537.963,347.7043164,-7.8575592,2018.0,Transit,1587.0,G2 V
k2-24 b,5.25597181,,20.885016,,K2-24,1.095122,1.068173,5744.0,170.562,242.5734559,-24.9906029,2016.0,Transit,,G
k2-24 c,7.1178989,,42.363982,,K2-24,1.095122,1.068173,5744.0,170.562,242.5734559,-24.9906029,2016.0,Transit,,G
k2-244 b,1.75,,21.06884,,K2-244,0.86,0.92,5677.0,212.902,183.4686492,-3.8318097,2018.0,Transit,638.0,G
k2-245 b,2.67,,11.89376,,K2-245,0.88,0.956,5942.0,456.064,185.181563,-1.5909138,2018.0,Transit,769.0,G
k2-246 b,3.49,,5.76918,,K2-246,0.87,0.94,5610.0,703.616,181.6296115,-1.1606,2018.0,Transit,977.0,G
k2-248 b,2.57,,7.17256,,K2-248,0.88,0.92,5528.0,406.254,182.8173343,-9.4141696,2018.0,Transit,886.0,G
k2-253 b,12.96278785,,4.00357732994,,K2-253,,1.08492,5318.0,876.565,186.0853062,-6.3789537,2018.0,Transit,1115.41,G
k2-259 b,2.09663798,,15.482399,,K2-259,,1.077775,5928.0,416.457,186.8026947,1.5668631,2018.0,Transit,,G
k2-261 b,9.26982704,68.96876432,11.6334681,0.274,K2-261,1.107,1.663,5490.0,213.283,163.0323119,0.493167,2018.0,Transit,1036.0,G
k2-263 b,2.41,14.9,50.818947,0.15,K2-263,0.88,0.85,5368.0,162.481,129.6821253,15.6806039,2018.0,Transit,470.0,G
k2-265 b,,,2.36840828,,K2-265,0.94,0.930331,5394.0,138.671,342.0316493,-14.4947789,2018.0,Transit,,G
k2-271 b,6.92239107,,8.56232889439,,K2-271,,1.02304,5545.3,564.454,125.2239144,16.0907958,2018.0,Transit,867.44,G
k2-272 b,2.91,,14.453533,,K2-272,0.81,0.81,5419.0,423.065,132.6211743,17.5423852,2018.0,Transit,655.0,G
k2-277 b,,,6.3297696,,K2-277,1.008,0.975383,5673.0,113.123,202.0161895,-15.9379749,2018.0,Transit,,G
k2-279 b,,,7.125,,K2-279,0.945,0.894218,5425.98,182.983,204.7792935,-6.0417592,2018.0,Transit,,G
k2-280 b,7.5,37.1,19.89526,0.35,K2-280,1.03,1.28,5500.0,391.537,291.5953596,-22.2477071,2018.0,Transit,787.0,G
k2-282 b,2.5,,4.169783,,K2-282,,1.0,5499.0,496.289,13.4321524,7.9952914,2018.0,Transit,,G
k2-287 b,9.494023,100.11645,14.893291,0.478,K2-287,1.056,1.07,5695.0,158.335,233.0743401,-22.3583447,2018.0,Transit,804.0,G
k2-29 b,12.87148683,,3.25883164155,,K2-29,,0.817114,5387.06,178.475,62.670422,24.4016558,2016.0,Transit,1047.39,G
k2-291 b,1.589,6.49,2.225177,0.0,K2-291,0.934,0.899,5520.0,90.0562,76.44594,21.548199,2019.0,Transit,,G
k2-292 b,2.63,24.5,16.9841,0.04,K2-292,1.0,1.09,5725.0,114.293,205.3758786,-9.9460704,2019.0,Transit,795.0,G3 V
k2-293 b,2.45,,13.1225,,K2-293,0.958,0.947,5532.0,392.251,351.6064952,-6.0279068,2019.0,Transit,750.0,G
k2-294 b,1.66,,2.50387,,K2-294,0.987,1.2,5612.0,373.078,352.0516724,-7.6037856,2019.0,Transit,1425.0,G
k2-30 b,12.65164357,,4.098492,,K2-30,0.969658,0.909346,5574.0,333.042,52.3420548,22.2993491,2016.0,Transit,,G
k2-31 b,,,1.2578332,,K2-31,0.922,1.02904,5340.0,110.527,245.4405531,-23.548273,2016.0,Transit,,G
k2-312 c,,1719.45168187,921.2,0.853,HD 80653,1.18,1.22,5959.0,109.86,140.3390845,14.3678691,2023.0,Radial Velocity,,G
k2-319 b,2.79,,26.68,,K2-319,0.954,0.898,5440.0,209.071,166.8010058,3.0399357,2020.0,Transit,641.0,G
k2-331 b,1.79,,9.398977,,K2-331,1.1,1.06,5994.0,211.43,132.7376431,13.170269,2021.0,Transit,909.0,G
k2-331 c,2.72,,22.996591,,K2-331,1.1,1.06,5994.0,211.43,132.7376431,13.170269,2021.0,Transit,673.0,G
k2-333 b,6.18,,14.759287,,K2-333,1.06,1.22,5880.0,343.99,136.7892752,15.2056765,2021.0,Transit,826.0,G
k2-337 b,2.10886389,,16.27284,,K2-337,,1.064948,5656.0,421.636,127.761137,16.9004702,2021.0,Transit,,G
k2-341 b,3.21,,36.552551,,K2-341,0.98,1.16,5817.0,421.408,130.4971951,19.9166357,2021.0,Transit,598.0,G
k2-350 b,1.54,,4.163873,,K2-350,0.98,1.04,5789.0,489.368,204.0355092,-14.0092516,2021.0,Transit,1158.0,G
k2-350 c,2.74,,19.991944,,K2-350,0.98,1.04,5789.0,489.368,204.0355092,-14.0092516,2016.0,Transit,687.0,G
k2-352 b,1.37,,3.665912,,K2-352,0.98,0.95,5791.0,176.051,140.4451478,18.469628,2021.0,Transit,1160.0,G
k2-352 c,2.0,,8.236486,,K2-352,,0.923,5930.0,176.051,140.4451478,18.469628,2021.0,Transit,,G
k2-352 d,2.23,,14.871387,,K2-352,0.98,0.95,5791.0,176.051,140.4451478,18.469628,2021.0,Transit,727.0,G
k2-353 b,5.55,,15.466805,,K2-353,0.87,0.99,5698.0,268.515,201.6168564,-2.2819018,2021.0,Transit,735.0,G
k2-355 b,2.25,,5.7385647,,K2-355,0.96,0.92,5790.0,500.497,124.6426189,13.5027816,2021.0,Transit,1066.0,G
k2-356 b,2.29,,21.0267366,,K2-356,0.9,0.86,5568.0,355.54,128.3219134,13.6613758,2021.0,Transit,624.0,G
k2-357 b,3.72,,16.3488637,,K2-357,0.98,1.0,5794.0,517.687,131.9386628,16.3289144,2021.0,Transit,735.0,G
k2-358 b,2.68,,11.2510285,,K2-358,0.93,0.91,5650.0,480.307,133.8081054,18.9497263,2021.0,Transit,888.0,G
k2-360 c,,15.23,9.79692,0.11,EPIC 201595106,0.958,0.98,5679.0,232.1,183.7203635,1.9681688,2024.0,Radial Velocity,912.0,G
k2-365 b,2.89705396,,23.446873,,K2-365,,0.986872,5869.0,187.222,238.8197061,-21.0269691,2022.0,Transit,,G
k2-37 c,2.65,,6.42973,,K2-37,0.9,0.87,5512.0,179.943,243.4509662,-24.7870527,2016.0,Transit,,G
k2-37 d,2.73,,14.09189,,K2-37,0.9,0.85,5413.0,179.943,243.4509662,-24.7870527,2016.0,Transit,663.0,G3 V
k2-370 b,2.67,11.1,2.1408093,0.0,K2-370,0.962,0.945,5662.0,144.202,67.8205302,19.8316901,2022.0,Transit,,G5 V
k2-372 b,,,9.844,,K2-372,0.96,0.957455,5500.23,463.88,130.7988719,13.0094226,2022.0,Transit,,G
k2-374 b,1.593,,4.521953,,K2-374,0.731,0.907,5789.0,359.439,137.3794986,16.3558324,2022.0,Transit,,G3
